Hugo_Symbol	dN	dS	dN/dS
TRIM24	7	2	3.499998250000875
BRPF3	7	2	3.499998250000875
NBR1	7	2	3.499998250000875
DMRTA2	7	2	3.499998250000875
FZD4	7	2	3.499998250000875
MC1R	7	2	3.499998250000875
TMPRSS11D	7	2	3.499998250000875
MBNL2	7	2	3.499998250000875
LRRN1	7	2	3.499998250000875
ACTA2	7	2	3.499998250000875
FNDC7	7	2	3.499998250000875
P2RX3	7	2	3.499998250000875
PINK1	7	2	3.499998250000875
PIK3R5	7	2	3.499998250000875
PRKAA2	7	2	3.499998250000875
C15orf26	7	2	3.499998250000875
FMO2	7	2	3.499998250000875
C2CD2L	7	2	3.499998250000875
ALDH1L1	7	2	3.499998250000875
FERMT3	7	2	3.499998250000875
FOXI1	7	2	3.499998250000875
AACS	7	2	3.499998250000875
PAPD5	7	2	3.499998250000875
ZNF12	7	2	3.499998250000875
ACSBG1	7	2	3.499998250000875
POLR2B	7	2	3.499998250000875
DNA2	7	2	3.499998250000875
POLN	7	2	3.499998250000875
BUD13	7	2	3.499998250000875
PAK6	7	2	3.499998250000875
GC	7	2	3.499998250000875
LMX1B	7	2	3.499998250000875
CPNE9	7	2	3.499998250000875
ACOXL	7	2	3.499998250000875
ZMYND15	7	2	3.499998250000875
PODN	7	2	3.499998250000875
PAQR8	7	2	3.499998250000875
TMEM183A	7	2	3.499998250000875
CPT1A	7	2	3.499998250000875
TMEM8B	7	2	3.499998250000875
CD97	7	2	3.499998250000875
DPP8	7	2	3.499998250000875
P4HA2	7	2	3.499998250000875
CYTH4	7	2	3.499998250000875
ALDH3A1	7	2	3.499998250000875
BPIFB2	7	2	3.499998250000875
MACC1	7	2	3.499998250000875
PDE11A	7	2	3.499998250000875
KY	7	2	3.499998250000875
PSG11	7	2	3.499998250000875
FBXO40	7	2	3.499998250000875
TRAF3IP1	7	2	3.499998250000875
PDPR	7	2	3.499998250000875
TRAPPC8	7	2	3.499998250000875
BMP2K	7	2	3.499998250000875
THRA	7	2	3.499998250000875
PEX6	7	2	3.499998250000875
GALR1	7	2	3.499998250000875
GAS2L3	7	2	3.499998250000875
GART	7	2	3.499998250000875
ALOX12	7	2	3.499998250000875
PDCL	7	2	3.499998250000875
ANKRD27	7	2	3.499998250000875
DYRK1B	7	2	3.499998250000875
OTOP3	7	2	3.499998250000875
NCLN	7	2	3.499998250000875
PCSK7	7	2	3.499998250000875
TP53BP2	7	2	3.499998250000875
COL12A1	59	17	3.4705880311418804
CACNA1E	45	13	3.461538195266293
FBXL7	24	7	3.42857093877558
CPS1	24	7	3.42857093877558
DMXL2	24	7	3.42857093877558
FRY	41	12	3.4166663819444683
CELSR3	41	12	3.4166663819444683
COL5A2	17	5	3.399999320000136
CDK12	17	5	3.399999320000136
C11orf63	17	5	3.399999320000136
SH3TC2	17	5	3.399999320000136
ATP1A4	17	5	3.399999320000136
KCTD8	17	5	3.399999320000136
RGPD4	17	5	3.399999320000136
ARMC4	17	5	3.399999320000136
SOX7	17	5	3.399999320000136
ZFYVE26	17	5	3.399999320000136
GPR45	17	5	3.399999320000136
IGF2R	17	5	3.399999320000136
ZNF568	17	5	3.399999320000136
BCL9L	17	5	3.399999320000136
TLL1	27	8	3.374999578125053
LAMA4	27	8	3.374999578125053
CDH12	27	8	3.374999578125053
PCNXL2	27	8	3.374999578125053
PCDHB6	30	9	3.3333329629630044
ROBO1	30	9	3.3333329629630044
SSH2	20	6	3.33333277777787
CDK5RAP2	20	6	3.33333277777787
CHD9	20	6	3.33333277777787
PCDH20	20	6	3.33333277777787
PNPLA7	20	6	3.33333277777787
LPCAT2	10	3	3.3333322222225923
CRTAC1	10	3	3.3333322222225923
SAMD15	10	3	3.3333322222225923
LMAN1L	10	3	3.3333322222225923
ZNF616	10	3	3.3333322222225923
AGL	10	3	3.3333322222225923
ITIH2	10	3	3.3333322222225923
MAGED1	10	3	3.3333322222225923
OR2T3	10	3	3.3333322222225923
ZNF780B	10	3	3.3333322222225923
ESR1	10	3	3.3333322222225923
IGHG1	10	3	3.3333322222225923
SPATA18	10	3	3.3333322222225923
OR11L1	10	3	3.3333322222225923
LRTM1	10	3	3.3333322222225923
SF3B1	10	3	3.3333322222225923
HHIP	10	3	3.3333322222225923
SIK2	10	3	3.3333322222225923
SNAI2	10	3	3.3333322222225923
ARHGAP24	10	3	3.3333322222225923
PIK3R2	10	3	3.3333322222225923
HEPHL1	10	3	3.3333322222225923
SNPH	10	3	3.3333322222225923
CLCN6	10	3	3.3333322222225923
ZNF416	10	3	3.3333322222225923
LUZP1	10	3	3.3333322222225923
USP6	10	3	3.3333322222225923
MATN1	10	3	3.3333322222225923
SCAF1	10	3	3.3333322222225923
IL12RB2	10	3	3.3333322222225923
CCR3	10	3	3.3333322222225923
PLXDC1	10	3	3.3333322222225923
SLITRK4	10	3	3.3333322222225923
FER	10	3	3.3333322222225923
LRRC14	10	3	3.3333322222225923
FAM135A	10	3	3.3333322222225923
NRROS	10	3	3.3333322222225923
HTR3E	10	3	3.3333322222225923
AMOTL2	10	3	3.3333322222225923
PHACTR2	10	3	3.3333322222225923
GUCY2C	10	3	3.3333322222225923
CNKSR2	10	3	3.3333322222225923
C9orf172	10	3	3.3333322222225923
SKIDA1	10	3	3.3333322222225923
DROSHA	10	3	3.3333322222225923
FAM91A1	10	3	3.3333322222225923
PSG1	10	3	3.3333322222225923
BAHD1	10	3	3.3333322222225923
GBP5	10	3	3.3333322222225923
FAM50B	10	3	3.3333322222225923
PTOV1	10	3	3.3333322222225923
GPLD1	10	3	3.3333322222225923
MYRIP	10	3	3.3333322222225923
SYCP1	10	3	3.3333322222225923
ZNF584	10	3	3.3333322222225923
LIFR	10	3	3.3333322222225923
PPM1F	10	3	3.3333322222225923
ZCCHC5	10	3	3.3333322222225923
LHFPL3	10	3	3.3333322222225923
SYT15	10	3	3.3333322222225923
DDX58	10	3	3.3333322222225923
BICD1	10	3	3.3333322222225923
PPP2R1A	10	3	3.3333322222225923
OR52A5	10	3	3.3333322222225923
TSKS	10	3	3.3333322222225923
OTOA	10	3	3.3333322222225923
WWP1	10	3	3.3333322222225923
BCAR1	10	3	3.3333322222225923
TMC5	10	3	3.3333322222225923
KLK8	10	3	3.3333322222225923
KIF24	10	3	3.3333322222225923
MICAL1	10	3	3.3333322222225923
RASA3	10	3	3.3333322222225923
OR5H1	10	3	3.3333322222225923
BCR	10	3	3.3333322222225923
KIT	10	3	3.3333322222225923
KLB	10	3	3.3333322222225923
KDM2A	10	3	3.3333322222225923
GAL3ST3	10	3	3.3333322222225923
POU6F2	10	3	3.3333322222225923
ACTRT1	10	3	3.3333322222225923
ADCY4	10	3	3.3333322222225923
STRIP2	10	3	3.3333322222225923
PSME4	10	3	3.3333322222225923
STRN	10	3	3.3333322222225923
OR4S2	10	3	3.3333322222225923
ZNF107	10	3	3.3333322222225923
TTC7A	10	3	3.3333322222225923
FSCN3	10	3	3.3333322222225923
DSC2	10	3	3.3333322222225923
POU3F4	10	3	3.3333322222225923
PTH1R	10	3	3.3333322222225923
AFF3	23	7	3.2857138163265978
NCOA2	23	7	3.2857138163265978
SULF1	23	7	3.2857138163265978
EIF4G1	23	7	3.2857138163265978
DNAH11	59	18	3.2777775956790225
ADAMTS16	36	11	3.272726975206639
RNF213	49	15	3.2666664488889037
SACS	62	19	3.2631577229916986
PDE4DIP	39	12	3.2499997291666896
ADAMTS10	26	8	3.249999593750051
GCN1L1	26	8	3.249999593750051
GNAS	26	8	3.249999593750051
ST8SIA1	13	4	3.2499991875002032
CTNND1	13	4	3.2499991875002032
EXO1	13	4	3.2499991875002032
NDST1	13	4	3.2499991875002032
SLC4A1	13	4	3.2499991875002032
SLC8A3	13	4	3.2499991875002032
ANO6	13	4	3.2499991875002032
CCDC178	13	4	3.2499991875002032
PSG3	13	4	3.2499991875002032
HEPH	13	4	3.2499991875002032
TNPO2	13	4	3.2499991875002032
TRO	13	4	3.2499991875002032
AFAP1	13	4	3.2499991875002032
MCTP2	13	4	3.2499991875002032
XPO6	13	4	3.2499991875002032
GRIK1	13	4	3.2499991875002032
OVCH1	13	4	3.2499991875002032
PADI2	13	4	3.2499991875002032
CT47B1	13	4	3.2499991875002032
CASKIN2	13	4	3.2499991875002032
UHRF1BP1	13	4	3.2499991875002032
INCENP	13	4	3.2499991875002032
NUP133	13	4	3.2499991875002032
GP5	13	4	3.2499991875002032
MMP17	13	4	3.2499991875002032
TEX14	13	4	3.2499991875002032
P2RY8	13	4	3.2499991875002032
TTI1	13	4	3.2499991875002032
ACIN1	13	4	3.2499991875002032
DDX3X	13	4	3.2499991875002032
ZSCAN10	13	4	3.2499991875002032
MYO1C	13	4	3.2499991875002032
ANO2	13	4	3.2499991875002032
CNTN2	13	4	3.2499991875002032
DNAH9	58	18	3.2222220432098863
PPP1R3A	29	9	3.222221864197571
CSMD1	106	33	3.212121114784209
CSMD3	128	40	3.199999920000002
KAT6A	32	10	3.1999996800000323
KALRN	32	10	3.1999996800000323
NCOA1	16	5	3.199999360000128
MS4A14	16	5	3.199999360000128
ZNF716	16	5	3.199999360000128
MSR1	16	5	3.199999360000128
CACNA2D4	16	5	3.199999360000128
ZNF366	16	5	3.199999360000128
KLHDC7A	16	5	3.199999360000128
PI4KA	16	5	3.199999360000128
SLC4A11	16	5	3.199999360000128
ZNF512B	16	5	3.199999360000128
CIC	16	5	3.199999360000128
PRG4	16	5	3.199999360000128
CEP350	16	5	3.199999360000128
ARHGAP20	16	5	3.199999360000128
COL4A5	16	5	3.199999360000128
ACSM2A	16	5	3.199999360000128
ARFGEF1	16	5	3.199999360000128
CPSF1	16	5	3.199999360000128
RUSC2	16	5	3.199999360000128
ADAMTS14	16	5	3.199999360000128
RHOBTB2	16	5	3.199999360000128
KCND3	16	5	3.199999360000128
CELSR2	35	11	3.18181789256201
CHD6	35	11	3.18181789256201
DYSF	35	11	3.18181789256201
ADAMTS20	19	6	3.166666138888977
NPHP4	19	6	3.166666138888977
MYO1F	19	6	3.166666138888977
UNC5C	19	6	3.166666138888977
IGSF9B	19	6	3.166666138888977
PTPN23	19	6	3.166666138888977
TTLL5	19	6	3.166666138888977
NEFM	19	6	3.166666138888977
OR4N4	19	6	3.166666138888977
ANO3	19	6	3.166666138888977
SPAG17	19	6	3.166666138888977
SMG1	19	6	3.166666138888977
SNAPC4	19	6	3.166666138888977
DST	41	13	3.1538459112426223
TJP1	22	7	3.142856693877615
NUMA1	22	7	3.142856693877615
ESPL1	22	7	3.142856693877615
NFASC	22	7	3.142856693877615
SPTBN2	22	7	3.142856693877615
FCGBP	50	16	3.124999804687512
MYH3	25	8	3.124999609375049
EVC	25	8	3.124999609375049
ATP2B2	25	8	3.124999609375049
TNS3	25	8	3.124999609375049
PRDM9	25	8	3.124999609375049
MYH10	28	9	3.1111107654321373
PRUNE2	28	9	3.1111107654321373
SMARCA4	28	9	3.1111107654321373
LRRC7	31	10	3.0999996900000313
DSP	31	10	3.0999996900000313
SLIT2	34	11	3.090908809917381
TRPA1	34	11	3.090908809917381
KMT2A	34	11	3.090908809917381
SYNE1	139	45	3.088888820246915
CHD7	40	13	3.076922840236705
DOCK2	40	13	3.076922840236705
TIAM1	40	13	3.076922840236705
TENM3	43	14	3.071428352040832
PREX2	60	20	2.999999850000007
COL7A1	36	12	2.999999750000021
MACF1	36	12	2.999999750000021
PAPPA2	33	11	2.999999727272752
AFF2	30	10	2.9999997000000302
PCNT	30	10	2.9999997000000302
WDFY3	30	10	2.9999997000000302
NOS1	30	10	2.9999997000000302
ACTN2	27	9	2.999999666666704
COL14A1	27	9	2.999999666666704
ZAN	27	9	2.999999666666704
SMARCA2	24	8	2.999999625000047
FSTL5	24	8	2.999999625000047
FLNB	24	8	2.999999625000047
DOCK3	24	8	2.999999625000047
OCA2	24	8	2.999999625000047
CAD	21	7	2.9999995714286327
SHANK2	21	7	2.9999995714286327
OR2M5	21	7	2.9999995714286327
KCND2	21	7	2.9999995714286327
KCNT2	21	7	2.9999995714286327
MPDZ	21	7	2.9999995714286327
CTNNA3	21	7	2.9999995714286327
WNK1	18	6	2.9999995000000834
EXTL3	18	6	2.9999995000000834
ITIH6	18	6	2.9999995000000834
COL20A1	18	6	2.9999995000000834
ZNFX1	18	6	2.9999995000000834
KIAA1199	18	6	2.9999995000000834
CLSTN2	18	6	2.9999995000000834
TRPC4	18	6	2.9999995000000834
CSRNP3	18	6	2.9999995000000834
ARVCF	18	6	2.9999995000000834
DACH2	15	5	2.99999940000012
PCSK5	15	5	2.99999940000012
PTPRG	15	5	2.99999940000012
COL4A2	15	5	2.99999940000012
KIAA0196	15	5	2.99999940000012
APC2	15	5	2.99999940000012
LRRC16B	15	5	2.99999940000012
SEMA3E	15	5	2.99999940000012
BMS1	15	5	2.99999940000012
WDR90	15	5	2.99999940000012
MYBBP1A	15	5	2.99999940000012
CHSY3	15	5	2.99999940000012
CRMP1	15	5	2.99999940000012
SCUBE2	15	5	2.99999940000012
ZDHHC8	15	5	2.99999940000012
ZNF628	15	5	2.99999940000012
SART3	15	5	2.99999940000012
FZD8	15	5	2.99999940000012
GABRA1	15	5	2.99999940000012
SHROOM3	15	5	2.99999940000012
SYNE3	15	5	2.99999940000012
SLC1A6	15	5	2.99999940000012
ZNF324	15	5	2.99999940000012
PBRM1	12	4	2.9999992500001875
RNH1	12	4	2.9999992500001875
SORBS2	12	4	2.9999992500001875
ADAM7	12	4	2.9999992500001875
CDYL	12	4	2.9999992500001875
OR10K1	12	4	2.9999992500001875
PPP1R10	12	4	2.9999992500001875
SETD2	12	4	2.9999992500001875
TMEM175	12	4	2.9999992500001875
GYLTL1B	12	4	2.9999992500001875
CSF2RA	12	4	2.9999992500001875
ZNF606	12	4	2.9999992500001875
TARBP1	12	4	2.9999992500001875
NUP107	12	4	2.9999992500001875
NOM1	12	4	2.9999992500001875
CSF3R	12	4	2.9999992500001875
ANKS1B	12	4	2.9999992500001875
CTNNA1	12	4	2.9999992500001875
ZNF492	12	4	2.9999992500001875
TACR3	12	4	2.9999992500001875
SETDB1	12	4	2.9999992500001875
CCDC8	12	4	2.9999992500001875
SIN3A	12	4	2.9999992500001875
COL6A1	12	4	2.9999992500001875
LZTS3	12	4	2.9999992500001875
ABCA5	12	4	2.9999992500001875
FGD3	12	4	2.9999992500001875
ZNF335	12	4	2.9999992500001875
ADAM21	12	4	2.9999992500001875
TUBA3C	12	4	2.9999992500001875
TNRC6B	12	4	2.9999992500001875
SHPRH	12	4	2.9999992500001875
ACSS3	12	4	2.9999992500001875
TGM5	12	4	2.9999992500001875
HDAC5	12	4	2.9999992500001875
TFAP2D	12	4	2.9999992500001875
WWC1	12	4	2.9999992500001875
JPH1	12	4	2.9999992500001875
KLHL17	9	3	2.9999990000003334
CSK	9	3	2.9999990000003334
CFI	9	3	2.9999990000003334
TRIM37	9	3	2.9999990000003334
ZNF85	9	3	2.9999990000003334
GHSR	9	3	2.9999990000003334
ROBO4	9	3	2.9999990000003334
ANO8	9	3	2.9999990000003334
GPR64	9	3	2.9999990000003334
RNF112	9	3	2.9999990000003334
MEGF10	9	3	2.9999990000003334
TDO2	9	3	2.9999990000003334
TTLL4	9	3	2.9999990000003334
TTLL8	9	3	2.9999990000003334
ZFP82	9	3	2.9999990000003334
DCST1	9	3	2.9999990000003334
STIM1	9	3	2.9999990000003334
STON1-GTF2A1L	9	3	2.9999990000003334
KAZN	9	3	2.9999990000003334
ZFC3H1	9	3	2.9999990000003334
XXYLT1	9	3	2.9999990000003334
DZIP1	9	3	2.9999990000003334
GPR149	9	3	2.9999990000003334
BLK	9	3	2.9999990000003334
ADAMTS15	9	3	2.9999990000003334
TEX2	9	3	2.9999990000003334
KIF20A	9	3	2.9999990000003334
KIAA2026	9	3	2.9999990000003334
GNB1L	9	3	2.9999990000003334
FAM83G	9	3	2.9999990000003334
TRIP11	9	3	2.9999990000003334
MLH3	9	3	2.9999990000003334
FANCA	9	3	2.9999990000003334
GPS1	9	3	2.9999990000003334
NADK	9	3	2.9999990000003334
TAX1BP1	9	3	2.9999990000003334
SLC38A4	9	3	2.9999990000003334
KLHL6	9	3	2.9999990000003334
FASTK	9	3	2.9999990000003334
BMP5	9	3	2.9999990000003334
ADAR	9	3	2.9999990000003334
CEP97	9	3	2.9999990000003334
EFHC1	9	3	2.9999990000003334
COL21A1	9	3	2.9999990000003334
ADAD2	9	3	2.9999990000003334
ZNF585A	9	3	2.9999990000003334
KRT34	9	3	2.9999990000003334
GPR123	9	3	2.9999990000003334
OR51D1	9	3	2.9999990000003334
TTC27	9	3	2.9999990000003334
MYOCD	9	3	2.9999990000003334
GPR139	9	3	2.9999990000003334
ZP2	9	3	2.9999990000003334
KPNA2	9	3	2.9999990000003334
CCAR1	9	3	2.9999990000003334
NT5C1A	9	3	2.9999990000003334
TOPORS	9	3	2.9999990000003334
SIGLEC10	9	3	2.9999990000003334
USP2	9	3	2.9999990000003334
TMEM8A	9	3	2.9999990000003334
PMS1	9	3	2.9999990000003334
FAM129C	9	3	2.9999990000003334
SEMA3C	9	3	2.9999990000003334
SLC9A8	9	3	2.9999990000003334
MAEA	9	3	2.9999990000003334
SMARCA1	9	3	2.9999990000003334
VIT	9	3	2.9999990000003334
FAM120C	9	3	2.9999990000003334
SPATA20	9	3	2.9999990000003334
NUP153	9	3	2.9999990000003334
SEZ6L2	9	3	2.9999990000003334
FGF12	9	3	2.9999990000003334
SFPQ	9	3	2.9999990000003334
CCDC151	9	3	2.9999990000003334
MROH9	9	3	2.9999990000003334
SH3RF1	9	3	2.9999990000003334
ZSWIM5	9	3	2.9999990000003334
OLFM1	9	3	2.9999990000003334
ARHGAP6	9	3	2.9999990000003334
NR1D1	9	3	2.9999990000003334
TMPRSS9	9	3	2.9999990000003334
FOSL2	9	3	2.9999990000003334
SIGLEC6	9	3	2.9999990000003334
PMS2	9	3	2.9999990000003334
CPZ	9	3	2.9999990000003334
ZNF169	9	3	2.9999990000003334
CARD14	9	3	2.9999990000003334
DGCR8	9	3	2.9999990000003334
P2RY10	9	3	2.9999990000003334
PDE6A	9	3	2.9999990000003334
DTX4	9	3	2.9999990000003334
ITGA3	9	3	2.9999990000003334
ITGA2B	9	3	2.9999990000003334
CNOT3	9	3	2.9999990000003334
ALOX5	9	3	2.9999990000003334
AQP10	9	3	2.9999990000003334
CCDC60	9	3	2.9999990000003334
PPFIBP1	9	3	2.9999990000003334
HS3ST3B1	9	3	2.9999990000003334
CDCP1	9	3	2.9999990000003334
HKDC1	9	3	2.9999990000003334
FCRLA	9	3	2.9999990000003334
AGAP5	9	3	2.9999990000003334
TOP2A	6	2	2.99999850000075
NIF3L1	6	2	2.99999850000075
C15orf39	6	2	2.99999850000075
ANO10	6	2	2.99999850000075
PHYHIP	6	2	2.99999850000075
FGGY	6	2	2.99999850000075
MAPK8IP2	6	2	2.99999850000075
PTGR1	6	2	2.99999850000075
KRT35	6	2	2.99999850000075
CD33	6	2	2.99999850000075
GFPT1	6	2	2.99999850000075
ANKRD7	6	2	2.99999850000075
GDI1	6	2	2.99999850000075
MAGEA6	6	2	2.99999850000075
PDPN	6	2	2.99999850000075
TEKT3	6	2	2.99999850000075
TOR1AIP1	6	2	2.99999850000075
GEM	6	2	2.99999850000075
KRT24	6	2	2.99999850000075
PIK3C2G	6	2	2.99999850000075
PLEKHA4	6	2	2.99999850000075
OR7D4	6	2	2.99999850000075
LPPR3	6	2	2.99999850000075
OTOP2	6	2	2.99999850000075
PRPF4B	6	2	2.99999850000075
L3MBTL2	6	2	2.99999850000075
LAD1	6	2	2.99999850000075
LOH12CR1	6	2	2.99999850000075
LCA5	6	2	2.99999850000075
ANAPC2	6	2	2.99999850000075
BTN3A1	6	2	2.99999850000075
CPA1	6	2	2.99999850000075
PPAPDC3	6	2	2.99999850000075
NFIL3	6	2	2.99999850000075
PPP2R5B	6	2	2.99999850000075
CPE	6	2	2.99999850000075
NCALD	6	2	2.99999850000075
MIB1	6	2	2.99999850000075
LDLRAD4	6	2	2.99999850000075
PRAMEF10	6	2	2.99999850000075
TMEM209	6	2	2.99999850000075
THNSL2	6	2	2.99999850000075
PIWIL2	6	2	2.99999850000075
FOXO4	6	2	2.99999850000075
PKD2	6	2	2.99999850000075
PLCD1	6	2	2.99999850000075
PSPC1	6	2	2.99999850000075
TMTC2	6	2	2.99999850000075
CAPS2	6	2	2.99999850000075
PLCZ1	6	2	2.99999850000075
ORC1	6	2	2.99999850000075
CAPN15	6	2	2.99999850000075
NBPF9	6	2	2.99999850000075
LRRC31	6	2	2.99999850000075
NGEF	6	2	2.99999850000075
THAP4	6	2	2.99999850000075
PAX4	6	2	2.99999850000075
TMIGD2	6	2	2.99999850000075
CD80	6	2	2.99999850000075
PLK2	6	2	2.99999850000075
C2orf42	6	2	2.99999850000075
LEF1	6	2	2.99999850000075
HNRNPAB	6	2	2.99999850000075
BHLHE23	6	2	2.99999850000075
BFSP1	6	2	2.99999850000075
HCRTR2	6	2	2.99999850000075
CLCN7	6	2	2.99999850000075
HCRTR1	6	2	2.99999850000075
ASNSD1	6	2	2.99999850000075
CNDP1	6	2	2.99999850000075
NR0B2	6	2	2.99999850000075
MRGPRD	6	2	2.99999850000075
CNKSR1	6	2	2.99999850000075
MREG	6	2	2.99999850000075
MPPED1	6	2	2.99999850000075
GUF1	6	2	2.99999850000075
SELPLG	6	2	2.99999850000075
ATP13A3	6	2	2.99999850000075
SPIB	6	2	2.99999850000075
SDCBP2	6	2	2.99999850000075
IL20RA	6	2	2.99999850000075
SPP1	6	2	2.99999850000075
CNNM4	6	2	2.99999850000075
GSX1	6	2	2.99999850000075
IMMT	6	2	2.99999850000075
IMP4	6	2	2.99999850000075
SREK1	6	2	2.99999850000075
SRPK3	6	2	2.99999850000075
IREB2	6	2	2.99999850000075
ST3GAL1	6	2	2.99999850000075
RSL1D1	6	2	2.99999850000075
RSBN1L	6	2	2.99999850000075
SHOX	6	2	2.99999850000075
SHROOM1	6	2	2.99999850000075
SNX19	6	2	2.99999850000075
HS3ST2	6	2	2.99999850000075
HNRNPUL2	6	2	2.99999850000075
SLC36A1	6	2	2.99999850000075
SLC45A2	6	2	2.99999850000075
SLC27A6	6	2	2.99999850000075
SLC26A1	6	2	2.99999850000075
SLC4A1AP	6	2	2.99999850000075
SLC25A10	6	2	2.99999850000075
HLA-E	6	2	2.99999850000075
ASB15	6	2	2.99999850000075
MTPAP	6	2	2.99999850000075
SLC5A8	6	2	2.99999850000075
SLC7A13	6	2	2.99999850000075
SLC18A1	6	2	2.99999850000075
OR10C1	6	2	2.99999850000075
ASCL1	6	2	2.99999850000075
SLC10A2	6	2	2.99999850000075
SIX6	6	2	2.99999850000075
SMARCD2	6	2	2.99999850000075
HYAL4	6	2	2.99999850000075
OLIG3	6	2	2.99999850000075
SIGLEC9	6	2	2.99999850000075
HEXDC	6	2	2.99999850000075
SIGLEC11	6	2	2.99999850000075
MRPS15	6	2	2.99999850000075
MUTYH	6	2	2.99999850000075
SIDT2	6	2	2.99999850000075
OR4D2	6	2	2.99999850000075
NPEPPS	6	2	2.99999850000075
RPRM	6	2	2.99999850000075
RASGRP1	6	2	2.99999850000075
GPAM	6	2	2.99999850000075
GP6	6	2	2.99999850000075
OR51M1	6	2	2.99999850000075
BASP1	6	2	2.99999850000075
RBM48	6	2	2.99999850000075
RBM39	6	2	2.99999850000075
C4orf50	6	2	2.99999850000075
N4BP2L2	6	2	2.99999850000075
TAF6L	6	2	2.99999850000075
NOC2L	6	2	2.99999850000075
OR5AR1	6	2	2.99999850000075
AP3B1	6	2	2.99999850000075
RAPH1	6	2	2.99999850000075
GPC1	6	2	2.99999850000075
TAS2R16	6	2	2.99999850000075
TBC1D13	6	2	2.99999850000075
RAD50	6	2	2.99999850000075
NLK	6	2	2.99999850000075
RAD21	6	2	2.99999850000075
KLHDC8A	6	2	2.99999850000075
MID2	6	2	2.99999850000075
CAP1	6	2	2.99999850000075
GJA5	6	2	2.99999850000075
TBXAS1	6	2	2.99999850000075
CAP2	6	2	2.99999850000075
ANXA4	6	2	2.99999850000075
MLLT10	6	2	2.99999850000075
OR51I1	6	2	2.99999850000075
AURKB	6	2	2.99999850000075
RNF25	6	2	2.99999850000075
ITPRIPL1	6	2	2.99999850000075
GREM2	6	2	2.99999850000075
ITPRIPL2	6	2	2.99999850000075
GRAMD1C	6	2	2.99999850000075
AURKC	6	2	2.99999850000075
MYO1E	6	2	2.99999850000075
OR4K15	6	2	2.99999850000075
JKAMP	6	2	2.99999850000075
COG3	6	2	2.99999850000075
GPR83	6	2	2.99999850000075
GPR78	6	2	2.99999850000075
GPR52	6	2	2.99999850000075
RNF217	6	2	2.99999850000075
SUPT20H	6	2	2.99999850000075
MME	6	2	2.99999850000075
MMD2	6	2	2.99999850000075
GPR25	6	2	2.99999850000075
MLYCD	6	2	2.99999850000075
RIN1	6	2	2.99999850000075
CCDC73	6	2	2.99999850000075
TRAF1	6	2	2.99999850000075
CETP	6	2	2.99999850000075
STXBP1	6	2	2.99999850000075
GPR141	6	2	2.99999850000075
BACH1	6	2	2.99999850000075
SUOX	6	2	2.99999850000075
HSF2	6	2	2.99999850000075
CASD1	6	2	2.99999850000075
ADRA2B	6	2	2.99999850000075
DPY19L4	6	2	2.99999850000075
ABRA	6	2	2.99999850000075
VASN	6	2	2.99999850000075
CYP26C1	6	2	2.99999850000075
ADRA2A	6	2	2.99999850000075
USP9Y	6	2	2.99999850000075
FCGR2A	6	2	2.99999850000075
DTNA	6	2	2.99999850000075
DTL	6	2	2.99999850000075
TYW1B	6	2	2.99999850000075
ESCO2	6	2	2.99999850000075
ZNF396	6	2	2.99999850000075
USP25	6	2	2.99999850000075
EIF3E	6	2	2.99999850000075
TRIM2	6	2	2.99999850000075
CSTF2T	6	2	2.99999850000075
CSTF3	6	2	2.99999850000075
UBE2NL	6	2	2.99999850000075
ZNF114	6	2	2.99999850000075
CTAGE1	6	2	2.99999850000075
DRD4	6	2	2.99999850000075
DRC1	6	2	2.99999850000075
ZNF148	6	2	2.99999850000075
EVI5	6	2	2.99999850000075
ACO1	6	2	2.99999850000075
FAF1	6	2	2.99999850000075
TRIM33	6	2	2.99999850000075
TUBA8	6	2	2.99999850000075
CRYZL1	6	2	2.99999850000075
TTC17	6	2	2.99999850000075
DIEXF	6	2	2.99999850000075
ABCG4	6	2	2.99999850000075
EZH1	6	2	2.99999850000075
DHX15	6	2	2.99999850000075
VPS54	6	2	2.99999850000075
DAZAP1	6	2	2.99999850000075
VIPR2	6	2	2.99999850000075
CYP1A2	6	2	2.99999850000075
FAM53A	6	2	2.99999850000075
DLX3	6	2	2.99999850000075
DYNC1LI1	6	2	2.99999850000075
EPN3	6	2	2.99999850000075
DNAAF1	6	2	2.99999850000075
ADSSL1	6	2	2.99999850000075
EPS8	6	2	2.99999850000075
TTC4	6	2	2.99999850000075
DMGDH	6	2	2.99999850000075
ZNF491	6	2	2.99999850000075
TTLL3	6	2	2.99999850000075
ENKD1	6	2	2.99999850000075
ACTB	6	2	2.99999850000075
VCAM1	6	2	2.99999850000075
VAX1	6	2	2.99999850000075
TRIM48	6	2	2.99999850000075
ZNF860	6	2	2.99999850000075
FARS2	6	2	2.99999850000075
AGPAT4	6	2	2.99999850000075
ZNF253	6	2	2.99999850000075
ACOX2	6	2	2.99999850000075
ZNF248	6	2	2.99999850000075
TRAF3	6	2	2.99999850000075
EXD3	6	2	2.99999850000075
ZNF184	6	2	2.99999850000075
MFAP5	3	1	2.9999970000030003
HIST1H2BK	3	1	2.9999970000030003
LRRC59	3	1	2.9999970000030003
OR8S1	3	1	2.9999970000030003
HLA-DMB	3	1	2.9999970000030003
ZNF510	3	1	2.9999970000030003
METTL8	3	1	2.9999970000030003
SUN3	3	1	2.9999970000030003
