gene_name	n_syn	n_mis	n_non	n_spl	n_ind	wmis_cv	wnon_cv	wspl_cv	wind_cv	pmis_cv	ptrunc_cv	pallsubs_cv	pind_cv	qmis_cv	qtrunc_cv	qallsubs_cv	qind_cv	pglobal_cv	qglobal_cv
CENPC	0	4	0	0	3	1.19868902398948	0	0	1.91542157166857	0.792422404804138	0.375817412798828	0.62638873240789	0.222303557431136	0.970647392691131	0.866859071043279	0.949027993342604	1	0.413776134196874	0.999999852804622
DCAF5	1	8	0	0	2	1.89891158643533	0	0	1.27359819283796	0.241455354618526	0.424328419620548	0.321392632592444	0.433332614457776	0.838876734874033	0.866859071043279	0.949027993342604	1	0.413818453060143	0.999999852804622
IQSEC1	5	11	0	0	3	1.13558468799561	0	0	1.83539137846071	0.773750531512971	0.339502223435161	0.585909203705611	0.237785274366549	0.967829049678167	0.866859071043279	0.949027993342604	1	0.413918333701373	0.999999852804622
MSH6	0	9	0	0	2	2.01566210913313	0	0	0.961350757765672	0.210833972790755	0.377511124650506	0.251159209217364	0.554712526260943	0.83299744424389	0.866859071043279	0.949027993342604	1	0.413919474268759	0.999999852804622
PAX4	2	6	0	0	1	1.6623183975697	0	0	2.70102888945039	0.373390290655692	0.445010620261683	0.467837135378155	0.297811450490715	0.868016980319914	0.866859071043279	0.949027993342604	1	0.413931490060529	0.999999852804622
ENG	1	2	0	0	2	0.541387084887555	0	0	2.20986821736159	0.438254803153023	0.478715827870612	0.602308463748006	0.231354140801388	0.886728546523528	0.866859071043279	0.949027993342604	1	0.413969530126534	0.999999852804622
TRMT10A	0	4	0	0	1	2.38264889021225	0	0	1.63294165655398	0.216946309465202	0.463323224477525	0.321408630141903	0.433602315659316	0.833356927617405	0.866859071043279	0.949027993342604	1	0.414002971793854	0.999999852804622
ASPSCR1	1	7	0	0	1	2.1912765401243	0	0	1.29855719594458	0.167209456553064	0.499308497373657	0.276820062904693	0.504526299245612	0.827439783127048	0.866859071043279	0.949027993342604	1	0.414592817659046	0.999999852804622
UBB	0	0	0	0	1	0	0	0	2.37271785890352	0.195504544370772	0.822700162796642	0.423722578844882	0.329695236283037	0.828829763088863	0.87688385352354	0.949027993342604	1	0.414664297596074	0.999999852804622
PTH1R	3	9	0	0	1	1.82453124382712	0	0	1.30751087212217	0.223055738563671	0.370637255540176	0.278118795940816	0.502341519947452	0.835062174637173	0.866859071043279	0.949027993342604	1	0.414686544273079	0.999999852804622
PMP22	2	5	0	0	0	3.317358928738	0	0	0	0.0555128802104435	0.665666803735102	0.139801519785577	1	0.812097471676765	0.866859071043279	0.949027993342604	1	0.414865424630079	0.999999852804622
MRPL22	0	3	0	0	1	2.18734783486209	0	0	2.64719407707082	0.31139677035703	0.52473782572015	0.462069941724793	0.302615389441939	0.851427010055872	0.866859071043279	0.949027993342604	1	0.414920425319421	0.999999852804622
STIL	2	3	0	0	3	0.549534693366157	0	0	1.59777799543578	0.376486372481753	0.353806138179888	0.478192963975108	0.292445227307465	0.868938682970882	0.866859071043279	0.949027993342604	1	0.41495145846067	0.999999852804622
AK8	0	4	0	1	1	1.78326867598494	6.47549992379546	6.47549992379546	1.6098791226554	0.405616408284379	0.168075010691905	0.319518748395627	0.437871253053158	0.878872167411041	0.866859071043279	0.949027993342604	1	0.415075034258741	0.999999852804622
PROSER1	5	2	1	0	1	0.331367952923409	2.37549740785654	2.37549740785654	0.555084801531606	0.113808008510488	0.462761057165953	0.181209831827777	0.772088118369747	0.820733534253114	0.866859071043279	0.949027993342604	1	0.415078738365749	0.999999852804622
PTGES3	0	2	0	1	0	3.58765662766165	9.0593059711992	9.0593059711992	0	0.173983327269955	0.116259711404461	0.140019706686867	1	0.827439783127048	0.866859071043279	0.949027993342604	1	0.415294544075691	0.999999852804622
BSG	0	4	0	0	1	2.54105074894354	0	0	2.02414012702812	0.185994369685272	0.702916836534658	0.376632513842005	0.371813245892444	0.828829763088863	0.866859071043279	0.949027993342604	1	0.415328457591584	0.999999852804622
PLCB2	5	4	0	0	1	0.421137952832866	0	0	0.606115306166949	0.128805960277001	0.230536209948339	0.187514193978639	0.746890607628378	0.823728205146992	0.866859071043279	0.949027993342604	1	0.415359188440741	0.999999852804622
GNAQ	1	1	1	0	1	0.408114036277288	3.76907453621726	3.76907453621726	1.67069270270442	0.363394914733125	0.295473446503526	0.328194915197073	0.426785558871373	0.865009600017822	0.866859071043279	0.949027993342604	1	0.415391150427308	0.999999852804622
ANAPC1	2	8	0	0	3	1.31365382553157	0	0	1.38027708299398	0.604175162719773	0.24436317813246	0.392836401586919	0.356633596025212	0.938629089258961	0.866859071043279	0.949027993342604	1	0.415449738976551	0.999999852804622
SPRY2	1	0	0	0	0	0	0	0	0	0.0537135580260162	0.590128744502846	0.140204657887136	1	0.810710492953518	0.866859071043279	0.949027993342604	1	0.415658030879339	0.999999852804622
U2AF1L4	0	4	0	0	0	3.96849844825164	0	0	0	0.0559792158067378	0.672233530045617	0.140205291551846	1	0.812097471676765	0.866859071043279	0.949027993342604	1	0.415659275808598	0.999999852804622
RAPGEF6	1	10	1	0	4	1.74354740481703	1.69316535543432	1.69316535543432	1.62869461757411	0.284721307906479	0.648712813541404	0.553880841096106	0.253203555163985	0.844828798870044	0.866859071043279	0.949027993342604	1	0.415736493818734	0.999999852804622
CCL2	1	1	0	0	1	1.32224364220698	0	0	5.89114167389227	0.803552171759771	0.742246483186867	0.91653265489188	0.153059119063515	0.972800065892636	0.866859071043279	0.951132300810447	1	0.415813261047287	0.999999852804622
FBXW12	1	1	1	0	1	0.350262236143515	3.04863511122295	3.04863511122295	1.54935343163256	0.280224288673332	0.367872691451422	0.312176517570872	0.449470032959632	0.844101659849255	0.866859071043279	0.949027993342604	1	0.41587278712131	0.999999852804622
CEACAM4	2	1	0	0	1	0.529970487632482	0	0	4.03707447938606	0.523635260969077	0.488112396951734	0.657574707764558	0.213442872006421	0.921421973985009	0.866859071043279	0.949027993342604	1	0.415952601937386	0.999999852804622
ZNF90	0	5	0	0	2	1.48887001575078	0	0	2.41586328859921	0.539964469660037	0.57250264384989	0.682663891612582	0.205662043155875	0.92342749063158	0.866859071043279	0.949027993342604	1	0.416037847227961	0.999999852804622
MAGI3	4	8	0	0	3	0.807630521843884	0	0	1.38549417461163	0.664381530663104	0.178903321875977	0.395670675683051	0.354906143629969	0.94898309267893	0.866859071043279	0.949027993342604	1	0.416092625516432	0.999999852804622
DLX5	2	6	1	0	0	2.21423764992899	8.962307739425	8.962307739425	0	0.167753487709261	0.114211468119264	0.140466408188784	1	0.827439783127048	0.866859071043279	0.949027993342604	1	0.416172034973387	0.999999852804622
RHCE	1	4	0	0	1	2.12765623630915	0	0	2.53405494225077	0.264932963852869	0.596958615620849	0.448474105218177	0.313227356522873	0.841887591917574	0.866859071043279	0.949027993342604	1	0.416187639410053	0.999999852804622
ZNF782	0	6	2	0	0	1.6474613607262	7.01098013101825	7.01098013101825	0	0.420081993257489	0.0509711392840295	0.140476764511836	1	0.881409372714576	0.866859071043279	0.949027993342604	1	0.416192361846905	0.999999852804622
C17orf104	2	1	0	0	1	0.230867155071288	0	0	0.890108665013771	0.108064298828901	0.444464844691209	0.224145422646946	0.627012086422104	0.820733534253114	0.866859071043279	0.949027993342604	1	0.416320167672113	0.999999852804622
UGDH	1	3	0	0	2	1.19101358269839	0	0	2.67864142285673	0.809252479383703	0.530042004606261	0.787195496944431	0.178541094881298	0.972847630889552	0.866859071043279	0.949027993342604	1	0.416329697831234	0.999999852804622
ARHGEF5	4	3	1	0	1	0.360964198724673	1.55100473230654	1.55100473230654	0.787054948318625	0.105532272006554	0.695046264435949	0.210849217472519	0.666640007002025	0.819767563771569	0.866859071043279	0.949027993342604	1	0.416356732364075	0.999999852804622
ACOT4	1	0	0	0	0	0	0	0	0	0.0511237890823288	0.680925149247907	0.140564234100826	1	0.810710492953518	0.866859071043279	0.949027993342604	1	0.416364012335796	0.999999852804622
RUFY1	0	4	0	1	2	1.49187455687702	3.83815118625064	3.83815118625064	1.9990662257489	0.56316596817511	0.293854776747155	0.534964789660816	0.262776343706356	0.928780365040848	0.866859071043279	0.949027993342604	1	0.416387277008231	0.999999852804622
RAB40C	4	5	0	0	1	1.74786832920808	0	0	3.22129134097421	0.335980846368453	0.621794153416978	0.544607290080181	0.25814160608666	0.857278357612494	0.866859071043279	0.949027993342604	1	0.416406326006747	0.999999852804622
CAPN11	2	3	0	1	2	0.70273457978834	2.32634603124074	2.32634603124074	2.26986937427312	0.60621248069354	0.478322059056092	0.629642183737973	0.223408488053714	0.938629089258961	0.866859071043279	0.949027993342604	1	0.41656641158618	0.999999852804622
SPI1	2	0	0	0	0	0	0	0	0	0.0514718261011904	0.677028071312892	0.140668449105336	1	0.810710492953518	0.866859071043279	0.949027993342604	1	0.416568453005036	0.999999852804622
AL359736.1	0	2	0	0	0	7.17643103619315	0	0	0	0.0487294899200411	0.867490819893488	0.140682319229027	1	0.810710492953518	0.896501250631955	0.949027993342604	1	0.416595656482559	0.999999852804622
NOTCH2	5	23	2	0	3	1.82724345301492	2.25909966351453	2.25909966351453	0.823373692187754	0.105205195424035	0.338797786998346	0.230972442556109	0.609185123799416	0.819767563771569	0.866859071043279	0.949027993342604	1	0.416640090297727	0.999999852804622
SEC23A	3	6	0	1	3	1.06853681465515	1.34598815685157	1.34598815685157	2.44738229929161	0.903775803511354	0.78812220681807	0.962386703607824	0.146293406935118	0.986888624499865	0.868264409663065	0.969528719961128	1	0.416808430834833	0.999999852804622
SLIT1	7	9	0	0	2	0.630366760511065	0	0	0.965605114041991	0.297321178706254	0.154828042291165	0.25471294919368	0.552787995738708	0.847606602023389	0.866859071043279	0.949027993342604	1	0.416830840644013	0.999999852804622
PTCH2	6	7	0	1	3	0.727102074850233	1.68067773584519	1.68067773584519	1.99913279279114	0.509991842681425	0.643811425453531	0.679080515602579	0.207448841433561	0.916725965045406	0.866859071043279	0.949027993342604	1	0.416972373762861	0.999999852804622
TNKS	6	11	0	0	3	1.10021878699308	0	0	1.42920243122766	0.82474702551747	0.204847337186674	0.413441480793186	0.340819398654376	0.975162738879382	0.866859071043279	0.949027993342604	1	0.417039810536292	0.999999852804622
SLCO1B1	3	6	0	0	2	1.08249588834441	0	0	1.97240490616279	0.88508789047338	0.274200387365293	0.52749429210074	0.267184477145578	0.986227172259831	0.866859071043279	0.949027993342604	1	0.417097440082819	0.999999852804622
CEP120	2	2	0	0	2	0.39897763676537	0	0	1.2415065726652	0.223327178886374	0.298501238359584	0.317363218652192	0.444096584077197	0.835431711252303	0.866859071043279	0.949027993342604	1	0.417100643125369	0.999999852804622
RP11-385D13.1	2	9	0	0	0	2.36791883426317	0	0	0	0.0913547349192307	0.402105568203263	0.14107567997769	1	0.819767563771569	0.866859071043279	0.949027993342604	1	0.417366586213959	0.999999852804622
IFI44	1	2	0	0	2	0.882674013191637	0	0	2.65103189926485	0.878707885730797	0.483831309514305	0.778882523376827	0.181135456525788	0.984179491445616	0.866859071043279	0.949027993342604	1	0.417381394846832	0.999999852804622
CD7	1	3	0	0	1	2.17846990260624	0	0	3.22734400072277	0.30087379475939	0.741676347511897	0.547516600707232	0.257741674286812	0.848355379762247	0.866859071043279	0.949027993342604	1	0.417449159089083	0.999999852804622
TTC8	1	6	0	0	1	2.24274851551037	0	0	1.18883909600199	0.17436738833579	0.449198902975078	0.264851940726261	0.532826311756075	0.827439783127048	0.866859071043279	0.949027993342604	1	0.417453540204592	0.999999852804622
ATG4A	0	5	0	0	0	3.29545192416097	0	0	0	0.0714027204940055	0.517233555410977	0.141125492215124	1	0.818009788931489	0.866859071043279	0.949027993342604	1	0.417464132635432	0.999999852804622
KIAA1211L	7	7	0	0	2	0.602766953019474	0	0	1.59048578967595	0.28345520328514	0.376990485887225	0.410546761713555	0.343918857962757	0.844754252988784	0.866859071043279	0.949027993342604	1	0.417599775576705	0.999999852804622
CD99L2	1	3	0	0	1	1.73649984216549	0	0	3.09086172027637	0.456387152837198	0.435457324683555	0.528715131966091	0.267069058472742	0.894068846526367	0.866859071043279	0.949027993342604	1	0.41761676557879	0.999999852804622
OR6P1	0	0	0	0	0	0	0	0	0	0.0498299108898804	0.749936184422203	0.14131028864931	1	0.810710492953518	0.866859071043279	0.949027993342604	1	0.417825862661405	0.999999852804622
C12orf50	3	8	0	0	0	2.13509499491139	0	0	0	0.138567926161755	0.267183790517856	0.141340077702574	1	0.823728205146992	0.866859071043279	0.949027993342604	1	0.417884150657124	0.999999852804622
EWSR1	0	7	0	0	0	2.74437182492228	0	0	0	0.0894922488019159	0.429660548454595	0.141345469203946	1	0.819767563771569	0.866859071043279	0.949027993342604	1	0.417894699492523	0.999999852804622
OR1J1	1	0	0	0	0	0	0	0	0	0.0503540360328041	0.73170157646336	0.14136723001571	1	0.810710492953518	0.866859071043279	0.949027993342604	1	0.417937273895674	0.999999852804622
TOX3	2	3	1	0	2	0.592761938848278	2.50952820086716	2.50952820086716	1.84484114471054	0.441214623057004	0.44388784082253	0.487787843857114	0.289821261753557	0.888496527489249	0.866859071043279	0.949027993342604	1	0.417945213587872	0.999999852804622
OR5A2	0	5	0	0	0	3.61782293720681	0	0	0	0.0527384910549002	0.752895146721296	0.141394643701932	1	0.810710492953518	0.866859071043279	0.949027993342604	1	0.417990903217474	0.999999852804622
ZNF35	3	4	0	0	2	0.870486077522525	0	0	2.40660636827714	0.82153801470666	0.390129547358505	0.683987478280675	0.206725031546756	0.975162738879382	0.866859071043279	0.949027993342604	1	0.417996164047087	0.999999852804622
PDE10A	3	12	0	0	1	1.65490800842845	0	0	0.827912053631112	0.272157127379023	0.242472323144434	0.217409289812099	0.650430675178815	0.843593462122752	0.866859071043279	0.949027993342604	1	0.41802029914367	0.999999852804622
MTPN	0	1	0	0	1	2.21407222891515	0	0	4.67538690726776	0.509809528445188	0.728079342766194	0.752469140300046	0.187936996527659	0.91656472324376	0.866859071043279	0.949027993342604	1	0.41803422448684	0.999999852804622
ASPM	10	25	1	1	9	1.04268551560686	0.782366195696265	0.782366195696265	1.75812902492167	0.899038252524914	0.73717462854585	0.91908775538344	0.153892045900957	0.986888624499865	0.866859071043279	0.951195116426806	1	0.418080199011778	0.999999852804622
UBBP4	2	4	0	0	1	0.823474725529729	0	0	5.24834017771798	0.758209417568671	0.589981020076595	0.833391222360002	0.169716941629409	0.965047582504438	0.866859071043279	0.949027993342604	1	0.418080813941806	0.999999852804622
SPEN	19	29	3	0	8	0.804468859538051	1.1768617327215	1.1768617327215	1.56244600303928	0.435248012114385	0.794779871090387	0.661569864930153	0.213839424099426	0.886050930501065	0.86953533794313	0.949027993342604	1	0.418137745458543	0.999999852804622
LRTM1	2	8	0	0	0	2.5043835712303	0	0	0	0.0825220181117076	0.440475527713908	0.141494503280629	1	0.818901460893323	0.866859071043279	0.949027993342604	1	0.418186213311456	0.999999852804622
SALL4	8	16	0	0	2	1.48620709816217	0	0	1.24445166602133	0.29147251067384	0.330570889692519	0.319415099290912	0.443093921044452	0.846382057738133	0.866859071043279	0.949027993342604	1	0.418257360285122	0.999999852804622
ZNF251	1	8	1	0	1	2.2145234580814	3.69833847400508	3.69833847400508	1.12609573436785	0.146370410137737	0.301384688063366	0.257261403795548	0.550380638156148	0.82560987422635	0.866859071043279	0.949027993342604	1	0.418376238963737	0.999999852804622
PSMA7	1	3	0	0	1	2.44833566958687	0	0	2.45886334181999	0.238121513227839	0.661167650162691	0.44157477098379	0.320695660099516	0.838876734874033	0.866859071043279	0.949027993342604	1	0.418414194271271	0.999999852804622
NAA16	1	6	0	0	2	1.80114060075736	0	0	1.4630725486724	0.320153455054377	0.391858452552792	0.376290171623254	0.376486840465018	0.85279729890473	0.866859071043279	0.949027993342604	1	0.418525960856461	0.999999852804622
RPEL1	3	0	0	0	0	0	0	0	0	0.0535732479468692	0.628905155562179	0.141672299632954	1	0.810710492953518	0.866859071043279	0.949027993342604	1	0.418533781425175	0.999999852804622
GOLGA6A	1	3	0	0	1	1.87451091939748	0	0	3.19193629507831	0.398845948820856	0.517732464680664	0.544783384147591	0.260098846620812	0.875156778443645	0.866859071043279	0.949027993342604	1	0.418583085092477	0.999999852804622
TAF6L	2	5	0	0	2	1.28083532081576	0	0	2.5548478072595	0.679284417379329	0.537697490926945	0.743398305044474	0.190619316642545	0.953116357802528	0.866859071043279	0.949027993342604	1	0.418599786240833	0.999999852804622
C4orf26	0	3	1	0	0	2.71055222469094	10.5501877674144	10.5501877674144	0	0.203139520496859	0.0982065483058949	0.141712541424806	1	0.830711489895294	0.866859071043279	0.949027993342604	1	0.418612417774882	0.999999852804622
WDR76	2	2	2	0	0	0.644433629033425	5.3984037680147	5.3984037680147	0	0.573049132353794	0.077024630631396	0.141735071860985	1	0.932189162969567	0.866859071043279	0.949027993342604	1	0.418656439434028	0.999999852804622
MEIS2	3	7	0	1	2	1.47051968935589	2.53315068273983	2.53315068273983	2.21714390794474	0.465368609260707	0.437344864995021	0.615267363950899	0.230368941885391	0.897208992018456	0.866859071043279	0.949027993342604	1	0.418663120883505	0.999999852804622
SLC39A7	0	3	0	0	2	1.80204030571422	0	0	2.29032029811811	0.441248877359278	0.624202693724457	0.642104889571353	0.22079099109067	0.888496527489249	0.866859071043279	0.949027993342604	1	0.418726582191531	0.999999852804622
SRRM3	2	1	0	0	0	0.18252085325217	0	0	0	0.0569845074193569	0.502751926550022	0.141808707026868	1	0.814222950885369	0.866859071043279	0.949027993342604	1	0.418800288376781	0.999999852804622
ZNF688	2	0	0	0	0	0	0	0	0	0.0511275179299241	0.71226012448926	0.141863803112916	1	0.810710492953518	0.866859071043279	0.949027993342604	1	0.418907895552164	0.999999852804622
MAP7D2	0	2	2	0	0	0.608669975829566	5.14997176577653	5.14997176577653	0	0.548023763564489	0.0912460343577479	0.141872561953284	1	0.926206654272314	0.866859071043279	0.949027993342604	1	0.418925000314404	0.999999852804622
AGAP4	0	3	0	0	0	4.90129133087948	0	0	0	0.0516005103847518	0.777735270902332	0.141877508191177	1	0.810710492953518	0.867664606440278	0.949027993342604	1	0.418934659370515	0.999999852804622
